State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage,date_updated
"Oklahoma","2025-07-26","All Results","1.4395651800251423","2.573653627532112","2.9199987503813305","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-09-13","1 Year","9.983756282831866","6.3827771799192865","6.937196480647762","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-03-15","All Results","4.211692823010186","4.004607300172638","5.760510620928678","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-10-11","6 Months","1.552417960297086","1.974502654932987","1.642498018741375","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-11-22","45 Days","0.4167150591718237","1.6907320402749075","1.000444809391822","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2023-01-14","All Results","9.582374562047914","6.181433334639584","7.913310781659183","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2023-10-07","All Results","3.6088903578429643","4.913723977106316","4.807555746357899","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-09-13","All Results","3.668828468806422","6.3827771799192865","6.937196480647762","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-02-22","1 Year","2.930242309296373","4.916088051120338","5.365975343414833","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-10-11","6 Months","1.9787154651410384","1.974502654932987","1.8589069217599272","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-10-05","All Results","1.4139609454909192","3.9394764600047827","3.160891994432344","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-10-12","All Results","0.7083354435967806","3.0599572250579365","2.4516557253072495","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-05-17","1 Year","0.7369581681606125","1.6264769996410204","1.511675019470316","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"South Carolina","2024-02-24","All Results","8.891469767073678","6.171735334960729","8.891469767073678","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-10-25","45 Days","1.8413802705098434","1.2487061468048912","1.1763942965965457","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-11-09","All Results","0.9448833727281626","2.594775005776574","1.3787535698540108","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-06-21","All Results","3.3216319743034823","1.6002657196816186","1.6636919450509937","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2023-10-14","All Results","5.766229818756728","4.874077958952135","3.597807142590084","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2023-12-02","All Results","9.898177554382334","7.454070796690752","6.07615841395123","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2023-11-04","All Results","3.704363415103358","4.96685942682661","3.704363415103358","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maine","2022-06-04","All Results","4.371497398645956","7.0954296647871615","5.084769651601307","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2023-12-16","All Results","9.548236735422131","9.488943036324633","7.961762514099949","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-03-15","All Results","3.233547893740337","4.004607300172638","5.760510620928678","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2023-04-01","All Results","0.6128120119858558","3.262902114258652","3.3612605231263375","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2023-11-18","All Results","7.607729226945794","4.989274470436027","8.898145517686451","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2022-08-20","All Results","6.549574288121013","6.905248720494731","7.972613942915587","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-09-27","All Results","1.4150261813167053","3.239009038468878","2.7350172979018597","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-02-01","All Results","7.428339644578797","6.295062700794311","5.373520289538081","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-04-12","All Results","3.5504730926771466","2.2351301030832893","2.6769882931180664","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-06-14","1 Year","1.4883271750431368","1.5440424452756494","1.4883271750431368","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Florida","2022-02-12","All Results","2.7219247443226395","4.213673464815251","3.3060350327043535","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-11-01","45 Days","1.1050956555759162","1.146591823021084","1.131933672688987","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-09-21","All Results","2.9811327239324754","6.6495024839987185","6.5862134423261685","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2022-05-28","All Results","7.930052006300876","7.81811915350313","7.213694641765749","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-10-18","6 Months","1.513733130403947","1.5394613661882595","1.5520649014814656","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-08-31","All Results","3.921630187025902","9.235529759761183","9.796252056668697","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2022-06-25","All Results","5.786691243883313","6.4119645367443","7.1190279475158045","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Florida","2022-03-05","All Results","0.7751621715922936","1.3342281450412783","1.0982930340733428","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-10-18","6 Months","0.9103442097756568","1.5394613661882595","1.2833593662820817","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-09-13","6 Months","3.668828468806422","6.3827771799192865","6.937196480647762","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-04-19","1 Year","4.469968371394986","2.4206323513959926","3.326337514716495","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"South Carolina","2024-12-28","All Results","4.6312714253340115","7.014667397641093","4.878042281217628","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2023-09-30","All Results","5.049980150607282","5.5227162134849195","5.786092909718971","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2023-09-30","All Results","4.291072273716654","5.5227162134849195","3.9373449412087034","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2022-07-09","All Results","4.812162449389046","9.711892521052773","10.406543899964241","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-08-24","All Results","7.965790431069797","9.694130086056498","11.26944612496252","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-07-26","6 Months","2.4742202337432273","2.573653627532112","2.9199987503813305","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maine","2022-09-24","All Results","6.383537329280526","5.056950043938663","5.976511117041561","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-11-01","1 Year","0.3871447731378968","1.146591823021084","1.0","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2023-04-15","All Results","0.8709285166941785","2.1246214818978784","1.784214222528174","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arizona","2022-02-05","All Results","20.679408281096133","6.717227304995985","14.263903465593225","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-11-15","45 Days","0.6466745612630949","1.4504711116819653","1.0","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-11-29","All Results","0.5433359084409113","1.485298436964814","1.1215873840681474","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-07-05","All Results","2.0292150162659337","1.7333810455201903","2.0594092720546238","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2023-09-30","All Results","7.286817443799181","5.5227162134849195","3.9373449412087034","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maine","2022-08-20","All Results","4.589280757549366","6.905248720494731","5.802189979002338","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arizona","2022-04-30","All Results","3.425339368014217","3.2578979893375934","3.1374710665914183","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Colorado","2025-12-06","45 Days","0.9350555321517925","2.4036715610044417","1.0","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2022-05-28","All Results","9.251697729412601","7.81811915350313","8.153871763454962","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"New York","2022-01-22","All Results","25.61125007669506","18.3445960549537","19.763359468414137","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2023-09-23","All Results","5.201847122335866","5.329685805993859","5.566716514403478","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2022-06-18","All Results","2.261006424539562","5.61638305479238","5.317546057306865","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maine","2022-07-30","All Results","4.410855180677469","9.195534837386699","5.81146912245182","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2022-10-01","All Results","1.8644970096590834","3.5437472029949344","3.271940056069468","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-04-26","1 Year","1.7159660360873508","2.240837431518174","2.4646299231208784","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-10-18","All Results","2.565288840790405","1.5394613661882595","1.2833593662820817","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2022-06-11","All Results","4.412461254010829","5.509031358300704","4.412461254010829","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-11-02","All Results","2.3906884726222755","2.837722573151088","2.171802180383894","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2022-07-16","All Results","12.010793003524547","9.833909554055126","10.703801262097581","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-07-19","All Results","2.6262665127335416","2.0417560228414526","2.292691880199725","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Florida","2022-03-26","All Results","0.4128832501433447","1.1716164703746457","0.9855549516619035","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maine","2022-05-14","All Results","7.802663497845515","5.530430866184956","9.150976984727487","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2023-09-23","All Results","7.018756865800629","5.329685805993859","4.48543657859179","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-01-18","1 Year","2.0843566623519583","6.067038262510874","4.770741191854069","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-12-21","1 Year","2.310467418380276","6.5434453019675285","4.757705781149336","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arizona","2022-02-26","All Results","6.894482821052625","1.877926962064676","1.909351722515022","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Iowa","2023-10-28","All Results","3.5350935493204805","4.80998539024154","5.484479361065469","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-11-22","45 Days","2.1294584921864845","1.6907320402749075","2.175049090559913","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2023-09-02","All Results","5.991755635964224","6.706382274716674","6.831996566250737","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2024-03-02","All Results","9.506480713019776","5.753713953751502","7.153813996575423","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-05-17","All Results","0.7369581681606125","1.6264769996410204","1.511675019470316","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2024-02-10","All Results","4.40575447176184","6.9005801379812866","9.98223114021515","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2024-05-18","All Results","1.50482682687185","1.6425465860057469","1.538235865696512","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-11-23","All Results","0.8243615366062806","2.6646730489816823","1.8483314897610907","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2025-11-01","45 Days","0.3871447731378968","1.146591823021084","1.0","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-01-13","All Results","10.154738006570255","10.076038474202292","9.760713148358082","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Oklahoma","2025-06-28","1 Year","2.412380716878829","1.5532517785047784","1.8187037135684467","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2023-11-25","All Results","6.082276769851896","6.771734004804718","5.9585660379463725","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Mississippi","2024-07-06","All Results","5.698930386544384","5.53108342119065","5.323211797018661","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-07-19","1 Year","2.6262665127335416","2.0417560228414526","2.292691880199725","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-09-13","All Results","9.983756282831866","6.3827771799192865","6.937196480647762","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2024-02-10","All Results","9.613046883129519","6.9005801379812866","9.98223114021515","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-09-20","6 Months","6.281198584856506","4.891046873631572","4.761312519925744","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Florida","2022-03-12","All Results","0.2798287165105153","1.0261219967711732","1.0","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"South Carolina","2022-06-11","All Results","5.557568628199505","5.509031358300704","6.605601462590579","High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Arkansas","2025-08-30","6 Months","8.354737931047676","5.192498601661649","8.354737931047676","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Maryland","2023-11-11","All Results","4.848305964665348","4.811432984732276","4.011566413017648","Moderate","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-11-08","1 Year","1.6523661869860526","1.567831707929676","1.5114012205601648","Very Low","Limited Coverage","2025-12-11T08:29:03.022Z"
"Michigan","2025-10-04","6 Months","2.1599531632795053","2.496407815299542","2.363342876437808","Low","Limited Coverage","2025-12-11T08:29:03.022Z"
