Week_Ending_Date,Data_Collection_Period,State/Territory,State/Territory_WVAL,WVAL_Category,Coverage,National_WVAL,Regional_WVAL,date_updated
"2023-12-02","All Results","Indiana","4.698475751955804","Low","Limited Coverage","4.4921280348059485","5.056667056122562","2025-12-11T08:09:27.575Z"
"2023-05-13","All Results","Iowa","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-16","All Results","New York","1.177640152920644","Very Low","Limited Coverage","1.0","1.537364116588309","2025-12-11T08:09:27.575Z"
"2023-05-27","All Results","North Carolina","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-29","All Results","Ohio","1.160709548720666","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","1 Year","Oklahoma","1.0","Very Low","Limited Coverage","1.7305745870615572","1.8138397419805734","2025-12-11T08:09:27.575Z"
"2023-02-25","All Results","Pennsylvania","2.165744424379678","Very Low","Limited Coverage","1.5221541130511649","1.4287688235245868","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","South Carolina","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-05","All Results","South Dakota","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-05","All Results","South Dakota","2.5897483948495643","Very Low","Limited Coverage","1.7751939452915582","1.7641854702985145","2025-12-11T08:09:27.575Z"
"2023-07-29","All Results","Arkansas","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","1 Year","Arkansas","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-07-23","All Results","Colorado","1.0","Very Low","Limited Coverage","1.121029900860124","1.0","2025-12-11T08:09:27.575Z"
"2023-09-23","All Results","Indiana","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-22","All Results","Indiana","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-18","All Results","Iowa","3.739813155781107","Low","Limited Coverage","2.294293656015861","1.8377892835655874","2025-12-11T08:09:27.575Z"
"2025-11-15","1 Year","Michigan","1.219572817008589","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-21","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-01","1 Year","Mississippi","11.434482890190935","High","Limited Coverage","10.252250312793773","7.789618094739849","2025-12-11T08:09:27.575Z"
"2024-03-30","All Results","New York","7.6573993254274635","Moderate","Limited Coverage","3.3935302103988225","4.7847978376043265","2025-12-11T08:09:27.575Z"
"2025-04-26","1 Year","New York","1.9693352719200157","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-06","All Results","Pennsylvania","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","South Carolina","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-10","All Results","South Dakota","9.51229033851962","Moderate","Limited Coverage","6.942547508502605","7.627133246200785","2025-12-11T08:09:27.575Z"
"2025-03-15","1 Year","Arkansas","4.112028472703824","Low","Limited Coverage","5.432361858469325","5.269788738552181","2025-12-11T08:09:27.575Z"
"2023-06-03","All Results","Colorado","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-08-13","All Results","Georgia","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Indiana","3.4741625384519725","Low","Limited Coverage","2.91607407675488","3.1582474410059502","2025-12-11T08:09:27.575Z"
"2023-11-25","All Results","Maryland","1.0","Very Low","Limited Coverage","2.978125220926851","3.6897482075567964","2025-12-11T08:09:27.575Z"
"2023-11-25","All Results","Mississippi","1.67870748500471","Very Low","Limited Coverage","2.978125220926851","3.6897482075567964","2025-12-11T08:09:27.575Z"
"2023-03-11","All Results","Ohio","1.9184091134389327","Very Low","Limited Coverage","1.3427186201888786","1.4366597548809983","2025-12-11T08:09:27.575Z"
"2025-04-12","All Results","South Dakota","3.2797896518286813","Low","Limited Coverage","1.2423980151562468","1.4847960303124936","2025-12-11T08:09:27.575Z"
"2023-03-04","All Results","Virginia","1.0","Very Low","Limited Coverage","1.3050626277837973","1.0","2025-12-11T08:09:27.575Z"
"2024-02-17","All Results","Arizona","1.0","Very Low","Limited Coverage","6.4930535268181195","4.047294598713433","2025-12-11T08:09:27.575Z"
"2023-01-28","All Results","Iowa","6.029057025572592","Low","Limited Coverage","2.977101406598779","3.530768978242241","2025-12-11T08:09:27.575Z"
"2023-01-07","All Results","Kansas","7.1963978624117475","Moderate","Limited Coverage","8.39826505363874","5.838879076043787","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Michigan","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","New York","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-24","All Results","New York","9.552025681842482","Moderate","Limited Coverage","6.108822871438287","8.822084197277864","2025-12-11T08:09:27.575Z"
"2025-12-06","1 Year","New York","8.577461581710523","Moderate","Limited Coverage","3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2023-02-04","All Results","Pennsylvania","2.885765330494428","Low","Limited Coverage","2.255143585406013","2.1041019699542614","2025-12-11T08:09:27.575Z"
"2024-03-23","All Results","Arizona","1.0000000000000018","Very Low","Limited Coverage","3.333284667235409","2.541309427578649","2025-12-11T08:09:27.575Z"
"2023-08-05","All Results","Colorado","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-10-29","All Results","Colorado","1.6739213768069723","Very Low","Limited Coverage","3.6802924663056773","3.170177025102605","2025-12-11T08:09:27.575Z"
"2023-07-29","All Results","Colorado","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-08-13","All Results","Florida","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-07-02","All Results","Idaho","1.2942013553103084","Very Low","Limited Coverage","1.2942013553103084","1.2942013553103084","2025-12-11T08:09:27.575Z"
"2023-09-30","All Results","Indiana","1.0","Very Low","Limited Coverage","1.0628012697548512","1.0","2025-12-11T08:09:27.575Z"
"2024-07-20","All Results","Indiana","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-10","All Results","Maryland","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Ohio","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-01-20","All Results","Arizona","3.782399014608305","Low","Limited Coverage","7.129394767706322","7.1960773203069905","2025-12-11T08:09:27.575Z"
"2023-07-22","All Results","Colorado","1.2749305545492757","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-09-10","All Results","Kansas","1.0","Very Low","Limited Coverage","1.0853844227404819","1.0","2025-12-11T08:09:27.575Z"
"2023-10-28","All Results","Maryland","1.0","Very Low","Limited Coverage","1.0322958409102616","1.0645916818205232","2025-12-11T08:09:27.575Z"
"2023-05-13","All Results","Michigan","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-12-24","All Results","Minnesota","10.966864156049457","Moderate","Limited Coverage","15.060890978726178","12.631425458949794","2025-12-11T08:09:27.575Z"
"2022-10-15","All Results","Minnesota","1.0","Very Low","Limited Coverage","1.9151746552486495","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-01","All Results","Mississippi","11.434482890190935","High","Limited Coverage","10.252250312793773","7.789618094739849","2025-12-11T08:09:27.575Z"
"2024-01-06","All Results","New York","9.74946246046118","Moderate","Limited Coverage","11.586042068746135","11.925992049323723","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","New York","1.581647181920709","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","Arizona","1.0","Very Low","Limited Coverage","1.0","1.5887719636955673","2025-12-11T08:09:27.575Z"
"2023-04-22","All Results","Indiana","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-01-06","All Results","Maryland","23.360133357773762","Very High","Limited Coverage","11.586042068746135","11.246092088168549","2025-12-11T08:09:27.575Z"
"2022-07-02","All Results","Michigan","1.0","Very Low","Limited Coverage","1.2942013553103084","1.0","2025-12-11T08:09:27.575Z"
"2022-07-16","All Results","Michigan","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","45 Days","Michigan","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","1 Year","Mississippi","1.7325193861643242","Very Low","Limited Coverage","3.1165447076921016","3.7998849279434084","2025-12-11T08:09:27.575Z"
"2022-11-05","All Results","New Hampshire","1.3287514031197354","Very Low","Limited Coverage","4.782572301494523","4.649408324270087","2025-12-11T08:09:27.575Z"
"2025-01-18","All Results","New York","9.972220114536816","Moderate","Limited Coverage","11.714083887625346","10.795992623979277","2025-12-11T08:09:27.575Z"
"2023-05-27","All Results","Ohio","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","All Results","Oklahoma","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-02-04","All Results","Colorado","3.592743699859825","Low","Limited Coverage","2.255143585406013","3.1080296823699873","2025-12-11T08:09:27.575Z"
"2025-12-06","1 Year","Michigan","3.0903691203733294","Low","Limited Coverage","3.1165447076921016","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-23","All Results","Ohio","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-10-07","All Results","Pennsylvania","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-06-04","All Results","Texas","1.1215994304880774","Very Low","Limited Coverage","2.3880196636706907","1.940750938188987","2025-12-11T08:09:27.575Z"
"2022-11-19","All Results","Kansas","7.782294039053479","Moderate","Limited Coverage","8.066354785156424","7.0895379347151195","2025-12-11T08:09:27.575Z"
"2023-11-11","All Results","Maryland","1.5661498948125514","Very Low","Limited Coverage","2.0191516089227384","2.2802110895407597","2025-12-11T08:09:27.575Z"
"2023-10-14","All Results","Michigan","1.0","Very Low","Limited Coverage","1.3866011673308356","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","All Results","Michigan","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-02-25","All Results","Ohio","2.7006712172321157","Low","Limited Coverage","1.5221541130511649","1.7317107864000942","2025-12-11T08:09:27.575Z"
"2022-11-26","All Results","Pennsylvania","7.9819152071652","Moderate","Limited Coverage","12.198450054292769","8.063251217136159","2025-12-11T08:09:27.575Z"
"2023-07-08","All Results","Pennsylvania","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-21","All Results","South Dakota","5.795519013739064","Low","Limited Coverage","4.32802195626957","2.8733495692457947","2025-12-11T08:09:27.575Z"
"2025-04-26","All Results","South Dakota","2.0023697254814206","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-12-10","All Results","Michigan","12.689752550631365","High","Limited Coverage","14.666495181164702","15.06788619135856","2025-12-11T08:09:27.575Z"
"2025-12-06","45 Days","New York","8.577461581710523","Moderate","Limited Coverage","3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2023-08-05","All Results","Ohio","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-06","All Results","South Dakota","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","South Dakota","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-02-04","All Results","Virginia","1.0","Very Low","Limited Coverage","2.255143585406013","1.7811451745784421","2025-12-11T08:09:27.575Z"
"2023-12-09","All Results","Arizona","1.0","Very Low","Limited Coverage","6.064355211927234","6.56239762882155","2025-12-11T08:09:27.575Z"
"2025-09-20","All Results","Arkansas","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-10-29","All Results","Idaho","3.04423786961817","Low","Limited Coverage","3.6802924663056773","3.170177025102605","2025-12-11T08:09:27.575Z"
"2023-03-04","All Results","Iowa","2.086993562894007","Very Low","Limited Coverage","1.3050626277837973","1.1589003747233024","2025-12-11T08:09:27.575Z"
"2024-05-25","All Results","Michigan","3.9688953394707838","Low","Limited Coverage","1.3708703998888334","1.573641018502279","2025-12-11T08:09:27.575Z"
"2022-12-03","All Results","Michigan","8.75067595396022","Moderate","Limited Coverage","15.16517012452989","17.042691672813618","2025-12-11T08:09:27.575Z"
"2025-10-11","1 Year","Michigan","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-12","All Results","New York","5.424329401421248","Low","Limited Coverage","1.2423980151562468","1.0","2025-12-11T08:09:27.575Z"
"2024-06-01","All Results","New York","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-04","1 Year","New York","8.158234624840091","Moderate","Limited Coverage","10.648901270441513","11.309109178542935","2025-12-11T08:09:27.575Z"
"2023-03-18","All Results","Ohio","1.872555272985633","Very Low","Limited Coverage","1.2473696396410263","1.1352869150213987","2025-12-11T08:09:27.575Z"
"2025-03-01","1 Year","South Dakota","31.906916515299628","Very High","Limited Coverage","10.252250312793773","10.877631938386935","2025-12-11T08:09:27.575Z"
"2022-08-20","All Results","Texas","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","New York","8.577461581710523","Moderate","Limited Coverage","3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2024-04-27","All Results","South Dakota","2.269399281617207","Very Low","Limited Coverage","2.017771606867681","2.269399281617207","2025-12-11T08:09:27.575Z"
"2022-09-03","All Results","Minnesota","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-17","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","6 Months","Mississippi","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-10-01","All Results","Pennsylvania","1.512928680055879","Very Low","Limited Coverage","1.5234886561287575","2.413766022853121","2025-12-11T08:09:27.575Z"
"2024-07-27","All Results","South Dakota","2.991177089136554","Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-08","1 Year","South Dakota","19.910692948233073","Very High","Limited Coverage","8.47318666824106","9.100036253858022","2025-12-11T08:09:27.575Z"
"2023-01-28","All Results","Colorado","1.0","Very Low","Limited Coverage","2.977101406598779","2.423433834955317","2025-12-11T08:09:27.575Z"
"2022-10-01","All Results","Indiana","1.5120923904616648","Very Low","Limited Coverage","1.5234886561287575","1.3997738535007196","2025-12-11T08:09:27.575Z"
"2025-04-12","All Results","Mississippi","1.0","Very Low","Limited Coverage","1.2423980151562468","1.0","2025-12-11T08:09:27.575Z"
"2024-04-20","All Results","Missouri","1.0","Very Low","Limited Coverage","2.0546091442228613","2.3520852711725775","2025-12-11T08:09:27.575Z"
"2025-06-14","6 Months","New York","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Oklahoma","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-10-15","All Results","Utah","2.0534521793649008","Very Low","Limited Coverage","1.9151746552486495","1.710804069810857","2025-12-11T08:09:27.575Z"
"2025-02-01","1 Year","Virginia","21.2549411290807","Very High","Limited Coverage","17.918784602336146","15.761659794390514","2025-12-11T08:09:27.575Z"
"2024-11-02","All Results","Arkansas","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-04-23","All Results","Idaho","5.059327891242603","Low","Limited Coverage","2.6638548285184944","2.6638548285184944","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","Indiana","1.0","Very Low","Limited Coverage","1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-03-18","All Results","Maryland","1.244283331375701","Very Low","Limited Coverage","1.2473696396410263","1.0","2025-12-11T08:09:27.575Z"
